ppg,art
80.212494,91.91092
79.817505,94.87332
78.23758,86.97366
76.65765,77.09909
75.0777,74.13669
73.10278,75.124176
70.33792,77.09909
67.17807,81.04892
64.01819,84.99875
61.648285,87.96109
58.488434,88.94858
55.328568,85.986176
52.1687,81.04892
49.00885,77.09909
46.638947,74.13669
43.87407,73.14926
41.899155,74.13669
39.52925,75.124176
37.554337,76.1116
35.579437,75.124176
33.604523,75.124176
32.41957,74.13669
31.629608,74.13669
30.049667,75.124176
29.654694,75.124176
29.259705,74.13669
28.864716,73.14926
28.469742,70.18686
28.469742,68.211945
28.864716,66.23703
29.654694,66.23703
30.83963,66.23703
33.999496,66.23703
36.764374,66.23703
39.92424,66.23703
46.638947,66.23703
52.56369,67.22452
59.67337,67.22452
67.17807,70.18686
74.68274,73.14926
83.372345,80.06143
88.50714,86.97366
90.08707,93.88583
92.06198,101.78549
93.24692,107.710236
93.24692,111.660065
93.24692,113.63498
92.85193,114.62247
85.34726,114.62247
76.65765,113.63498
66.38809,113.63498
57.303482,114.62247
47.42891,116.59738
37.554337,118.572296
29.259705,119.55972
24.519913,118.572296
20.570084,116.59738
16.620255,114.62247
17.015244,111.660065
18.990158,110.67264
21.755035,111.660065
24.519913,113.63498
29.259705,115.60989
33.209534,116.59738
36.764374,115.60989
39.134277,113.63498
41.10919,110.67264
43.47908,107.710236
44.26906,103.76041
43.87407,99.81058
44.26906,98.82315
44.26906,97.83566
43.87407,98.82315
43.47908,97.83566
43.47908,94.87332
43.47908,88.94858
43.084106,84.01126
43.084106,81.04892
43.47908,79.074005
43.47908,82.03635
43.87407,86.97366
43.87407,91.91092
44.664032,95.86075
45.453995,97.83566
46.243973,97.83566
47.8239,95.86075
49.00885,93.88583
50.588776,87.96109
52.95868,80.06143
55.328568,75.124176
58.093445,71.17435
60.46335,66.23703
63.6232,75.124176
65.9931,97.83566
68.757996,120.54721
71.12787,130.42178
73.10278,117.58481
75.0777,89.936005
75.0777,53.400116
74.68274,29.701141
74.28775,19.826569
72.707825,27.726227
69.94293,49.450287
66.78308,83.023834
63.6232,116.59738
60.06836,142.27121
56.51352,157.0831
52.95868,159.05801
49.403824,152.14578
47.033936,140.2963
43.47908,120.54721
41.504166,94.87332
39.134277,68.211945
37.554337,38.588226
35.97441,16.864166
33.999496,2.0523376
32.41957,-0.9100342
30.444656,5.0147095
27.67978,20.813995
25.704865,39.575714
22.544998,57.349945
20.570084,70.18686
18.990158,77.09909
16.620255,79.074005
15.040329,79.074005
14.250351,79.074005
13.460388,80.06143
12.670425,81.04892
13.065414,83.023834
13.460388,86.97366
13.460388,90.92349
13.855377,93.88583
14.64534,95.86075
14.64534,93.88583
15.435303,89.936005
15.040329,84.99875
14.64534,82.03635
14.250351,81.04892
13.460388,83.023834
12.275436,86.97366
11.485474,91.91092
10.300537,94.87332
9.510559,96.848236
9.115585,97.83566
8.720596,98.82315
9.115585,102.77298
9.510559,107.710236
9.905548,113.63498
10.695511,119.55972
11.880463,123.50955
12.670425,125.48447
13.460388,125.48447
14.64534,123.50955
15.830292,119.55972
16.620255,116.59738
17.805206,112.64755
18.59517,109.68515
19.385132,106.72281
19.78012,102.77298
20.570084,99.81058
21.360046,97.83566
22.15001,97.83566
22.939972,97.83566
23.72995,99.81058
24.519913,100.798065
25.704865,102.77298
26.494827,103.76041
27.28479,102.77298
28.074753,100.798065
28.864716,98.82315
30.049667,97.83566
30.444656,96.848236
31.23462,96.848236
31.629608,96.848236
32.41957,97.83566
32.41957,98.82315
33.209534,99.81058
33.209534,100.798065
33.604523,100.798065
33.604523,100.798065
33.999496,100.798065
33.999496,101.78549
34.394485,100.798065
34.394485,100.798065
34.78946,98.82315
35.97441,96.848236
37.159363,93.88583
38.344315,91.91092
41.10919,90.92349
43.87407,90.92349
47.42891,92.89841
51.37874,94.87332
56.11853,95.86075
61.253326,96.848236
65.9931,96.848236
71.12787,96.848236
75.0777,95.86075
79.817505,92.89841
82.5824,90.92349
84.55731,88.94858
86.13724,85.986176
86.53223,84.99875
84.95227,83.023834
83.372345,81.04892
81.79242,79.074005
78.63257,77.09909
76.262665,77.09909
73.49777,75.124176
70.33792,74.13669
68.36301,73.14926
64.41318,72.16177
62.438263,72.16177
60.46335,72.16177
58.488434,71.17435
56.90851,73.14926
56.51352,73.14926
56.11853,74.13669
55.723557,76.1116
55.723557,76.1116
56.11853,78.08652
56.90851,79.074005
56.51352,80.06143
54.933594,81.04892
53.353653,82.03635
52.1687,82.03635
48.61386,83.023834
44.664032,83.023834
41.10919,83.023834
37.159363,82.03635
33.999496,81.04892
29.654694,79.074005
27.28479,78.08652
27.28479,78.08652
26.889801,77.09909
26.494827,77.09909
29.259705,77.09909
32.024582,77.09909
35.18445,78.08652
39.52925,79.074005
42.294144,82.03635
46.243973,86.97366
48.61386,92.89841
50.193787,99.81058
52.1687,105.73532
54.143616,110.67264
53.353653,114.62247
52.95868,116.59738
52.95868,117.58481
51.37874,118.572296
49.403824,117.58481
47.42891,117.58481
45.05902,117.58481
41.899155,116.59738
38.73929,116.59738
35.97441,116.59738
32.814545,116.59738
30.049667,115.60989
27.28479,114.62247
25.704865,113.63498
24.914886,112.64755
23.33496,112.64755
23.33496,113.63498
23.72995,114.62247
24.519913,115.60989
25.309875,115.60989
27.28479,115.60989
28.864716,114.62247
30.049667,112.64755
31.629608,111.660065
32.41957,109.68515
33.604523,107.710236
34.394485,106.72281
34.394485,105.73532
34.394485,103.76041
34.394485,102.77298
33.999496,100.798065
33.209534,99.81058
32.41957,98.82315
31.629608,98.82315
30.444656,99.81058
29.259705,99.81058
28.864716,101.78549
28.074753,101.78549
27.67978,101.78549
27.67978,100.798065
29.259705,99.81058
30.444656,98.82315
32.024582,97.83566
35.579437,96.848236
39.92424,95.86075
44.664032,95.86075
50.193787,96.848236
55.723557,96.848236
61.253326,95.86075
65.9931,94.87332
69.94293,92.89841
74.28775,90.92349
79.422516,88.94858
81.39743,87.96109
82.977356,86.97366
84.95227,86.97366
86.13724,86.97366
87.322174,86.97366
88.11215,87.96109
88.9021,85.986176
90.877014,85.986176
91.66699,84.01126
92.85193,83.023834
93.24692,82.03635
93.24692,82.03635
93.24692,82.03635
93.64191,82.03635
93.24692,82.03635
93.24692,82.03635
92.85193,82.03635
86.927185,81.04892
81.00244,80.06143
75.0777,81.04892
65.598114,82.03635
55.723557,82.03635
44.26906,83.023834
34.394485,83.023834
24.124924,83.023834
13.065414,82.03635
3.5858154,81.04892
1.6109009,80.06143
0.42596436,79.074005
-0.36401367,79.074005
-0.7589874,80.06143
-0.7589874,80.06143
-0.36401367,82.03635
-0.7589874,82.03635
-0.7589874,82.03635
-1.1539764,81.04892
-0.36401367,81.04892
2.7958527,80.06143
5.955719,78.08652
8.720596,78.08652
10.695511,77.09909
11.880463,78.08652
13.460388,82.03635
14.64534,86.97366
15.830292,93.88583
16.620255,99.81058
17.805206,105.73532
19.385132,109.68515
21.755035,113.63498
23.33496,115.60989
25.704865,118.572296
27.28479,121.53464
29.654694,124.49704
30.83963,127.45938
32.41957,128.44687
33.604523,128.44687
35.18445,128.44687
35.579437,127.45938
35.97441,127.45938
35.97441,127.45938
35.579437,127.45938
34.78946,128.44687
34.394485,129.4343
33.209534,128.44687
32.814545,127.45938
31.629608,126.471954
31.23462,125.48447
30.444656,124.49704
30.049667,123.50955
30.049667,122.522125
30.049667,121.53464
30.444656,120.54721
30.83963,117.58481
31.629608,114.62247
32.814545,111.660065
33.604523,108.69772
35.18445,105.73532
36.3694,104.747894
37.554337,103.76041
38.73929,102.77298
39.92424,101.78549
41.10919,101.78549
42.294144,101.78549
43.47908,100.798065
45.05902,101.78549
46.243973,101.78549
47.8239,101.78549
50.588776,101.78549
53.748642,101.78549
56.51352,101.78549
60.858337,100.798065
66.38809,99.81058
71.91785,99.81058
76.65765,98.82315
82.18741,99.81058
88.11215,98.82315
92.45694,98.82315
93.24692,97.83566
93.24692,96.848236
93.24692,95.86075
93.24692,94.87332
93.24692,93.88583
93.24692,93.88583
93.64191,93.88583
92.85193,93.88583
93.24692,93.88583
93.24692,93.88583
93.24692,92.89841
93.64191,91.91092
93.24692,90.92349
88.9021,89.936005
84.95227,89.936005
79.817505,88.94858
76.262665,88.94858
71.91785,87.96109
68.757996,87.96109
65.598114,87.96109
61.648285,88.94858
58.093445,88.94858
54.933594,87.96109
51.773727,88.94858
48.61386,88.94858
45.05902,88.94858
42.294144,88.94858
40.31923,87.96109
37.554337,86.97366
35.579437,85.986176
33.999496,84.99875
33.209534,84.01126
31.629608,84.01126
32.024582,84.01126
32.024582,84.01126
32.41957,84.01126
32.814545,83.023834
33.999496,82.03635
34.394485,81.04892
35.18445,80.06143
34.78946,79.074005
35.579437,78.08652
35.18445,79.074005
34.78946,80.06143
33.999496,83.023834
33.604523,88.94858
32.024582,95.86075
31.629608,102.77298
30.049667,109.68515
29.259705,115.60989
28.864716,120.54721
28.074753,124.49704
27.67978,127.45938
27.28479,131.40921
27.28479,134.37161
27.28479,138.32138
27.28479,139.30887
27.28479,140.2963
27.28479,140.2963
27.28479,139.30887
27.67978,138.32138
28.469742,137.33395
28.864716,136.34653
29.259705,135.35904
30.444656,134.37161
30.83963,133.38412
31.629608,132.3967
32.41957,129.4343
32.814545,129.4343
33.209534,127.45938
33.999496,126.471954
34.394485,125.48447
34.394485,125.48447
34.78946,123.50955
35.18445,122.522125
35.18445,119.55972
34.78946,118.572296
34.394485,117.58481
34.78946,114.62247
33.999496,112.64755
34.78946,110.67264
35.18445,109.68515
35.97441,108.69772
36.764374,107.710236
38.344315,107.710236
39.52925,107.710236
41.504166,109.68515
43.47908,109.68515
46.638947,109.68515
49.403824,109.68515
53.353653,108.69772
56.11853,107.710236
59.27841,106.72281
60.46335,106.72281
61.648285,106.72281
62.043274,106.72281
64.80817,107.710236
67.57303,106.72281
71.12787,105.73532
74.28775,104.747894
77.4476,102.77298
79.817505,101.78549
82.18741,100.798065
83.767334,99.81058
84.95227,100.798065
85.74225,100.798065
85.74225,100.798065
84.95227,100.798065
83.767334,99.81058
82.5824,97.83566
80.212494,96.848236
78.23758,95.86075
76.262665,95.86075
74.28775,95.86075
72.312836,96.848236
69.94293,95.86075
67.96802,94.87332
65.598114,93.88583
63.22824,91.91092
61.253326,90.92349
58.093445,90.92349
56.11853,89.936005
53.748642,90.92349
50.983765,91.91092
49.00885,92.89841
46.638947,93.88583
44.664032,92.89841
42.689117,91.91092
40.714203,90.92349
38.73929,89.936005
37.159363,90.92349
35.97441,90.92349
34.78946,90.92349
34.394485,90.92349
33.209534,90.92349
33.209534,90.92349
32.41957,89.936005
32.814545,89.936005
32.41957,88.94858
32.41957,88.94858
32.024582,88.94858
32.41957,89.936005
32.41957,90.92349
32.024582,94.87332
32.024582,97.83566
31.629608,103.76041
31.629608,109.68515
31.629608,116.59738
31.23462,123.50955
31.23462,129.4343
31.23462,133.38412
31.629608,137.33395
31.629608,140.2963
31.629608,143.2587
31.629608,144.24612
31.629608,145.23361
31.629608,145.23361
31.23462,146.22104
30.83963,145.23361
30.444656,145.23361
30.444656,145.23361
29.654694,145.23361
29.259705,144.24612
28.864716,143.2587
28.864716,142.27121
28.469742,140.2963
28.469742,138.32138
28.864716,136.34653
28.864716,135.35904
29.259705,133.38412
29.654694,131.40921
30.444656,129.4343
30.83963,127.45938
31.23462,123.50955
32.024582,120.54721
32.814545,117.58481
33.604523,114.62247
33.209534,111.660065
33.999496,109.68515
33.999496,109.68515
34.394485,109.68515
34.394485,110.67264
34.394485,111.660065
33.999496,113.63498
34.394485,114.62247
34.394485,114.62247
34.78946,114.62247
35.579437,114.62247
36.3694,114.62247
37.159363,116.59738
39.52925,116.59738
41.899155,117.58481
43.87407,117.58481
47.42891,116.59738
50.983765,115.60989
54.538605,113.63498
58.883423,111.660065
62.438263,110.67264
66.78308,111.660065
69.94293,111.660065
71.91785,110.67264
73.49777,108.69772
75.0777,105.73532
74.68274,102.77298
73.49777,100.798065
71.52286,98.82315
69.94293,97.83566
67.17807,97.83566
64.41318,98.82315
61.253326,98.82315
59.27841,99.81058
57.303482,99.81058
54.933594,98.82315
53.353653,96.848236
52.1687,95.86075
51.37874,95.86075
49.798813,95.86075
49.403824,95.86075
48.61386,96.848236
47.8239,96.848236
47.033936,97.83566
46.243973,97.83566
45.453995,96.848236
45.05902,97.83566
44.26906,98.82315
43.87407,99.81058
43.87407,100.798065
44.664032,101.78549
45.05902,100.798065
45.453995,99.81058
47.033936,98.82315
48.61386,96.848236
50.193787,95.86075
51.37874,95.86075
52.56369,95.86075
53.748642,96.848236
54.538605,97.83566
54.143616,99.81058
54.143616,102.77298
53.748642,104.747894
51.773727,109.68515
49.798813,115.60989
47.42891,121.53464
44.26906,130.42178
41.899155,136.34653
38.73929,142.27121
36.3694,146.22104
33.604523,148.19595
31.23462,148.19595
28.864716,147.20853
27.28479,148.19595
26.099838,148.19595
24.519913,148.19595
23.72995,149.18344
23.72995,149.18344
23.33496,149.18344
23.72995,147.20853
24.124924,144.24612
24.519913,141.28378
25.309875,139.30887
26.099838,137.33395
27.28479,137.33395
28.074753,135.35904
29.654694,135.35904
31.23462,134.37161
33.209534,131.40921
34.394485,126.471954
35.97441,122.522125
37.554337,117.58481
38.73929,114.62247
39.52925,112.64755
40.714203,112.64755
41.10919,112.64755
41.10919,113.63498
40.714203,114.62247
40.31923,115.60989
39.52925,115.60989
37.949326,115.60989
36.3694,115.60989
35.18445,115.60989
33.604523,115.60989
32.024582,116.59738
30.83963,116.59738
30.444656,117.58481
30.444656,116.59738
30.83963,116.59738
32.41957,116.59738
35.18445,114.62247
38.344315,113.63498
41.504166,113.63498
45.453995,112.64755
49.403824,111.660065
53.748642,110.67264
57.69847,108.69772
60.06836,107.710236
63.22824,105.73532
64.41318,104.747894
64.41318,104.747894
64.80817,103.76041
64.41318,103.76041
63.22824,102.77298
61.648285,102.77298
59.67337,101.78549
57.69847,99.81058
56.11853,99.81058
54.143616,100.798065
52.95868,99.81058
51.773727,100.798065
50.588776,101.78549
49.798813,101.78549
48.61386,100.798065
47.8239,100.798065
47.033936,100.798065
45.848984,100.798065
44.664032,99.81058
43.084106,99.81058
41.899155,100.798065
40.714203,99.81058
39.52925,99.81058
38.344315,98.82315
37.554337,98.82315
36.764374,98.82315
35.97441,98.82315
35.579437,98.82315
35.579437,98.82315
35.579437,97.83566
35.579437,98.82315
35.97441,99.81058
35.97441,100.798065
36.3694,104.747894
36.3694,108.69772
36.764374,114.62247
36.764374,120.54721
36.764374,127.45938
36.3694,131.40921
36.3694,136.34653
35.97441,139.30887
35.18445,141.28378
34.78946,143.2587
33.999496,144.24612
33.209534,147.20853
32.814545,148.19595
32.024582,150.17087
31.629608,150.17087
31.23462,150.17087
30.444656,148.19595
30.049667,145.23361
29.654694,143.2587
29.654694,141.28378
29.259705,141.28378
28.864716,141.28378
28.864716,142.27121
28.864716,141.28378
28.469742,140.2963
28.864716,137.33395
29.259705,134.37161
29.259705,130.42178
29.259705,127.45938
29.259705,123.50955
29.259705,120.54721
29.259705,118.572296
28.864716,117.58481
28.864716,117.58481
28.469742,116.59738
28.864716,116.59738
28.469742,116.59738
28.469742,116.59738
28.074753,116.59738
28.074753,116.59738
28.074753,116.59738
27.67978,117.58481
28.074753,117.58481
28.074753,117.58481
28.074753,117.58481
28.864716,117.58481
29.654694,117.58481
30.444656,117.58481
32.41957,116.59738
34.78946,114.62247
36.764374,114.62247
40.31923,113.63498
43.87407,112.64755
47.42891,111.660065
51.37874,111.660065
54.538605,110.67264
58.093445,108.69772
61.253326,107.710236
62.833252,106.72281
64.80817,105.73532
65.9931,104.747894
65.203156,104.747894
64.41318,104.747894
63.6232,104.747894
62.043274,104.747894
60.46335,103.76041
58.488434,102.77298
56.90851,102.77298
55.328568,102.77298
54.143616,101.78549
53.353653,101.78549
51.773727,102.77298
50.983765,102.77298
49.798813,100.798065
49.00885,100.798065
48.218872,99.81058
47.42891,99.81058
46.243973,100.798065
44.26906,100.798065
42.689117,99.81058
41.504166,100.798065
40.31923,98.82315
39.52925,99.81058
38.344315,99.81058
37.554337,100.798065
